row_id,source_package_id,source_sha256,source_table,curve_lane,au_code,sph,species_composition_raw,species_components_json,species_percent_total,spp1_si,spp2_si,spp3_si,spp4_si,spp5_si,genetic_gain_spp1,genetic_gain_spp2,genetic_gain_spp3,genetic_gain_spp4,genetic_gain_spp5,productive_area_ha,thlb_area_ha,pdf_page_start,pdf_page_end,appendix_page_start,appendix_page_end,source_anchor,continuation_row_count,parse_confidence,review_status,model_input_status,parser_warnings,raw_start_cells_json,raw_continuation_cells_json
p10r_table_55_018,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R206s,1000,cw58 hw30 ss10 pl1 ba1,"[{""species"": ""cw"", ""percent"": 58}, {""species"": ""hw"", ""percent"": 30}, {""species"": ""ss"", ""percent"": 10}, {""species"": ""pl"", ""percent"": 1}, {""species"": ""ba"", ""percent"": 1}]",100,23.3,25.2,24.0,23.3,29.1,17.0,,,,,42,37,367,367,121 of 183,121 of 183,PDF pages 367-367; Appendix B pages 121 of 183-121 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R206s"", ""1,000"", ""cw5"", ""23.3"", ""25.2"", ""24.0"", ""23.3"", ""29.1"", ""17.0"", ""42"", ""37""]","[[""8""], [""hw3""], [""0""], [""ss1""], [""0""], [""pl1""], [""ba1""]]"
p10r_table_55_019,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R207,1000,hw68 cw15 dr7 fd7 ss3 ba2,"[{""species"": ""hw"", ""percent"": 68}, {""species"": ""cw"", ""percent"": 15}, {""species"": ""dr"", ""percent"": 7}, {""species"": ""fd"", ""percent"": 7}, {""species"": ""ss"", ""percent"": 3}, {""species"": ""ba"", ""percent"": 2}]",102,32.6,24.0,36.7,32.0,17.0,11.2,10.6,,,,312,267,367,367,121 of 183,121 of 183,PDF pages 367-367; Appendix B pages 121 of 183-121 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R207"", ""1,000"", ""hw6"", ""32.6"", ""24.0"", ""36.7"", ""32.0"", ""17.0"", ""11.2"", ""10.6"", ""312"", ""267""]","[[""8""], [""cw1""], [""5""], [""dr7""], [""fd7""], [""ss3""], [""ba2""]]"
p10r_table_55_020,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R209,1000,hw56 ss18 cw16 ba6 dr4 fd4,"[{""species"": ""hw"", ""percent"": 56}, {""species"": ""ss"", ""percent"": 18}, {""species"": ""cw"", ""percent"": 16}, {""species"": ""ba"", ""percent"": 6}, {""species"": ""dr"", ""percent"": 4}, {""species"": ""fd"", ""percent"": 4}]",104,28.0,28.0,24.0,28.0,17.0,,,,,,161,132,367,368,121 of 183,122 of 183,PDF pages 367-368; Appendix B pages 121 of 183-122 of 183; Table 55,12,review_required,parser_review_required,not_model_input,species_percent_total_not_near_100,"[""R209"", ""1,000"", ""hw5"", ""28.0"", ""28.0"", ""24.0"", ""28.0"", ""17.0"", ""161"", ""132""]","[[""6""], [""ss1""], [""8""], [""cw1""], [""6""], [""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""d."", ""B""], [""Are"", ""Are""], [""a"", ""a""], ["")"", "")""], [""ba6""], [""dr4""], [""fd4""]]"
p10r_table_55_021,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R214,1000,cw65 hw29 ss3 pl2 ba1 yc1,"[{""species"": ""cw"", ""percent"": 65}, {""species"": ""hw"", ""percent"": 29}, {""species"": ""ss"", ""percent"": 3}, {""species"": ""pl"", ""percent"": 2}, {""species"": ""ba"", ""percent"": 1}, {""species"": ""yc"", ""percent"": 1}]",101,19.4,21.0,26.0,19.4,18.7,17.0,,,,,675,580,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R214"", ""1,000"", ""cw6"", ""19.4"", ""21.0"", ""26.0"", ""19.4"", ""18.7"", ""17.0"", ""675"", ""580""]","[[""5""], [""hw2""], [""9""], [""ss3""], [""pl2""], [""ba1""], [""yc1""]]"
p10r_table_55_022,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R233,1000,hw56 cw24 fd10 ss6 ba4 dr1,"[{""species"": ""hw"", ""percent"": 56}, {""species"": ""cw"", ""percent"": 24}, {""species"": ""fd"", ""percent"": 10}, {""species"": ""ss"", ""percent"": 6}, {""species"": ""ba"", ""percent"": 4}, {""species"": ""dr"", ""percent"": 1}]",101,25.9,17.0,10.6,,,,,,,,21,13,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,8,high,parsed_candidate,not_model_input,,"[""R233"", ""1,000"", ""hw5"", ""25.9"", ""17.0"", ""10.6"", ""21"", ""13""]","[[""6""], [""cw2""], [""4""], [""fd1""], [""0""], [""ss6""], [""ba4""], [""dr1""]]"
p10r_table_55_023,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R300,1000,hw59 ba25 cw8 ss5 yc3 fd2,"[{""species"": ""hw"", ""percent"": 59}, {""species"": ""ba"", ""percent"": 25}, {""species"": ""cw"", ""percent"": 8}, {""species"": ""ss"", ""percent"": 5}, {""species"": ""yc"", ""percent"": 3}, {""species"": ""fd"", ""percent"": 2}]",102,26.8,17.0,14.3,,,,,,,,9,8,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R300"", ""1,000"", ""hw5"", ""26.8"", ""17.0"", ""14.3"", ""9"", ""8""]","[[""9""], [""ba2""], [""5""], [""cw8""], [""ss5""], [""yc3""], [""fd2""]]"
p10r_table_55_024,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R301b,1000,ba51 hw33 yc13 cw3,"[{""species"": ""ba"", ""percent"": 51}, {""species"": ""hw"", ""percent"": 33}, {""species"": ""yc"", ""percent"": 13}, {""species"": ""cw"", ""percent"": 3}]",100,25.7,28.0,20.0,20.0,14.3,17.0,,,,,984,933,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,6,high,parsed_candidate,not_model_input,,"[""R301b"", ""1,000"", ""ba5"", ""25.7"", ""28.0"", ""20.0"", ""20.0"", ""14.3"", ""17.0"", ""984"", ""933""]","[[""1""], [""hw3""], [""3""], [""yc1""], [""3""], [""cw3""]]"
p10r_table_55_025,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R301c,1000,cw65 hw19 yc9 ba6 fd1 ss1,"[{""species"": ""cw"", ""percent"": 65}, {""species"": ""hw"", ""percent"": 19}, {""species"": ""yc"", ""percent"": 9}, {""species"": ""ba"", ""percent"": 6}, {""species"": ""fd"", ""percent"": 1}, {""species"": ""ss"", ""percent"": 1}]",101,20.0,28.0,20.0,25.7,31.6,17.0,14.3,10.6,,,406,390,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R301c"", ""1,000"", ""cw6"", ""20.0"", ""28.0"", ""20.0"", ""25.7"", ""31.6"", ""17.0"", ""14.3"", ""10.6"", ""406"", ""390""]","[[""5""], [""hw1""], [""9""], [""yc9""], [""ba6""], [""fd1""], [""ss1""]]"
p10r_table_55_026,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R301h,1000,hw62 ba23 cw7 yc7 fd1,"[{""species"": ""hw"", ""percent"": 62}, {""species"": ""ba"", ""percent"": 23}, {""species"": ""cw"", ""percent"": 7}, {""species"": ""yc"", ""percent"": 7}, {""species"": ""fd"", ""percent"": 1}]",100,28.0,25.7,20.0,20.0,31.6,17.0,14.3,10.6,,,2289,2156,368,368,122 of 183,122 of 183,PDF pages 368-368; Appendix B pages 122 of 183-122 of 183; Table 55,6,high,parsed_candidate,not_model_input,,"[""R301h"", ""1,000"", ""hw6"", ""28.0"", ""25.7"", ""20.0"", ""20.0"", ""31.6"", ""17.0"", ""14.3"", ""10.6"", ""2,289"", ""2,156""]","[[""2""], [""ba2""], [""3""], [""cw7""], [""yc7""], [""fd1""]]"
p10r_table_55_027,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R301,1000,yc60 hw19 ba13 cw7 fd1,"[{""species"": ""yc"", ""percent"": 60}, {""species"": ""hw"", ""percent"": 19}, {""species"": ""ba"", ""percent"": 13}, {""species"": ""cw"", ""percent"": 7}, {""species"": ""fd"", ""percent"": 1}]",100,20.0,28.0,25.7,20.6,31.3,14.3,,,17.0,10.6,636,595,368,369,122 of 183,123 of 183,PDF pages 368-369; Appendix B pages 122 of 183-123 of 183; Table 55,11,review_required,parser_review_required,not_model_input,repaired_known_pdf_page_split_r301,"[""R301"", ""1,0"", ""yc6"", ""20."", ""28."", ""25."", ""20."", ""31."", ""14."", ""17."", ""10.6"", ""636"", ""595""]","[[""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""d."", ""B""], [""Are"", ""Are""], [""a"", ""a""], ["")"", "")""], [""y"", ""00"", ""0"", ""0"", ""0"", ""7"", ""0"", ""6"", ""3"", ""0""], [""hw1""], [""9""], [""ba1""], [""3""], [""cw7""], [""fd1""]]"
p10r_table_55_028,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R303,1000,hw43 cw26 ba20 yc10 fd1,"[{""species"": ""hw"", ""percent"": 43}, {""species"": ""cw"", ""percent"": 26}, {""species"": ""ba"", ""percent"": 20}, {""species"": ""yc"", ""percent"": 10}, {""species"": ""fd"", ""percent"": 1}]",100,16.0,16.0,13.8,16.0,24.0,17.0,14.3,10.6,,,236,221,369,369,123 of 183,123 of 183,PDF pages 369-369; Appendix B pages 123 of 183-123 of 183; Table 55,8,high,parsed_candidate,not_model_input,,"[""R303"", ""1,000"", ""hw4"", ""16.0"", ""16.0"", ""13.8"", ""16.0"", ""24.0"", ""17.0"", ""14.3"", ""10.6"", ""236"", ""221""]","[[""3""], [""cw2""], [""6""], [""ba2""], [""0""], [""yc1""], [""0""], [""fd1""]]"
p10r_table_55_029,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R305,1000,hw41 ba26 yc22 cw11,"[{""species"": ""hw"", ""percent"": 41}, {""species"": ""ba"", ""percent"": 26}, {""species"": ""yc"", ""percent"": 22}, {""species"": ""cw"", ""percent"": 11}]",100,28.0,28.0,24.0,24.0,14.3,17.0,,,,,104,91,369,369,123 of 183,123 of 183,PDF pages 369-369; Appendix B pages 123 of 183-123 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R305"", ""1,000"", ""hw4"", ""28.0"", ""28.0"", ""24.0"", ""24.0"", ""14.3"", ""17.0"", ""104"", ""91""]","[[""1""], [""ba2""], [""6""], [""yc2""], [""2""], [""cw1""], [""1""]]"
p10r_table_55_030,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R308,1000,hw51 ba29 cw10 yc10,"[{""species"": ""hw"", ""percent"": 51}, {""species"": ""ba"", ""percent"": 29}, {""species"": ""cw"", ""percent"": 10}, {""species"": ""yc"", ""percent"": 10}]",100,28.0,28.0,24.0,24.0,17.0,14.3,,,,,53,47,369,369,123 of 183,123 of 183,PDF pages 369-369; Appendix B pages 123 of 183-123 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R308"", ""1,000"", ""hw5"", ""28.0"", ""28.0"", ""24.0"", ""24.0"", ""17.0"", ""14.3"", ""53"", ""47""]","[[""1""], [""ba2""], [""9""], [""cw1""], [""0""], [""yc1""], [""0""]]"
p10r_table_55_031,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R311,1000,hw42 cw22 ba18 yc17 fd1,"[{""species"": ""hw"", ""percent"": 42}, {""species"": ""cw"", ""percent"": 22}, {""species"": ""ba"", ""percent"": 18}, {""species"": ""yc"", ""percent"": 17}, {""species"": ""fd"", ""percent"": 1}]",100,16.0,16.0,13.8,16.0,18.2,17.0,14.3,10.6,,,64,58,369,369,123 of 183,123 of 183,PDF pages 369-369; Appendix B pages 123 of 183-123 of 183; Table 55,8,high,parsed_candidate,not_model_input,,"[""R311"", ""1,000"", ""hw4"", ""16.0"", ""16.0"", ""13.8"", ""16.0"", ""18.2"", ""17.0"", ""14.3"", ""10.6"", ""64"", ""58""]","[[""2""], [""cw2""], [""2""], [""ba1""], [""8""], [""yc1""], [""7""], [""fd1""]]"
p10r_table_55_032,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R332,1000,hw36 cw29 yc27 ba8,"[{""species"": ""hw"", ""percent"": 36}, {""species"": ""cw"", ""percent"": 29}, {""species"": ""yc"", ""percent"": 27}, {""species"": ""ba"", ""percent"": 8}]",100,16.9,17.0,14.3,,,,,,,,20,19,369,369,123 of 183,123 of 183,PDF pages 369-369; Appendix B pages 123 of 183-123 of 183; Table 55,6,high,parsed_candidate,not_model_input,,"[""R332"", ""1,000"", ""hw3"", ""16.9"", ""17.0"", ""14.3"", ""20"", ""19""]","[[""6""], [""cw2""], [""9""], [""yc2""], [""7""], [""ba8""]]"
p10r_table_55_033,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R401,1000,ba44 hw32 yc22 cw2,"[{""species"": ""ba"", ""percent"": 44}, {""species"": ""hw"", ""percent"": 32}, {""species"": ""yc"", ""percent"": 22}, {""species"": ""cw"", ""percent"": 2}]",100,12.0,16.0,14.1,14.1,14.3,17.0,,,,,409,371,369,370,123 of 183,124 of 183,PDF pages 369-370; Appendix B pages 123 of 183-124 of 183; Table 55,10,high,parsed_candidate,not_model_input,,"[""R401"", ""1,000"", ""ba4"", ""12.0"", ""16.0"", ""14.1"", ""14.1"", ""14.3"", ""17.0"", ""409"", ""371""]","[[""4""], [""hw3""], [""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""d."", ""B""], [""Are"", ""Are""], [""a"", ""a""], ["")"", "")""], [""2""], [""yc2""], [""2""], [""cw2""]]"
p10r_table_55_034,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 55,recent_managed,R422,1000,hw41 ba31 yc17 cw11,"[{""species"": ""hw"", ""percent"": 41}, {""species"": ""ba"", ""percent"": 31}, {""species"": ""yc"", ""percent"": 17}, {""species"": ""cw"", ""percent"": 11}]",100,22.2,14.3,17.0,,,,,,,,42,38,370,370,124 of 183,124 of 183,PDF pages 370-370; Appendix B pages 124 of 183-124 of 183; Table 55,7,high,parsed_candidate,not_model_input,,"[""R422"", ""1,000"", ""hw4"", ""22.2"", ""14.3"", ""17.0"", ""42"", ""38""]","[[""1""], [""ba3""], [""1""], [""yc1""], [""7""], [""cw1""], [""1""]]"
p10r_table_57_001,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh101,1200,Cw75 Yc15 Hw10,"[{""species"": ""Cw"", ""percent"": 75}, {""species"": ""Yc"", ""percent"": 15}, {""species"": ""Hw"", ""percent"": 10}]",100,16.0,16.0,16.0,-,-,21.0,10.0,-,-,-,,1604,372,372,126 of 183,126 of 183,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,4,high,parsed_candidate,not_model_input,,"[""Fvh101"", ""1,200"", ""Cw7"", ""16.0"", ""16.0"", ""16.0"", ""-"", ""-"", ""21.0"", ""10.0"", ""-"", ""-"", ""-"", ""1,604""]","[[""5""], [""Yc15""], [""Hw1""], [""0""]]"
p10r_table_57_002,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh103,1200,Cw40 Yc30 Hw20 Ba5 Plc5,"[{""species"": ""Cw"", ""percent"": 40}, {""species"": ""Yc"", ""percent"": 30}, {""species"": ""Hw"", ""percent"": 20}, {""species"": ""Ba"", ""percent"": 5}, {""species"": ""Plc"", ""percent"": 5}]",100,8.0,8.0,9.6,7.5,12.0,21.0,10.0,-,-,-,,294,372,372,126 of 183,126 of 183,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvh103"", ""1,200"", ""Cw4"", ""8.0"", ""8.0"", ""9.6"", ""7.5"", ""12.0"", ""21.0"", ""10.0"", ""-"", ""-"", ""-"", ""294""]","[[""0""], [""Yc30""], [""Hw2""], [""0""], [""Ba5""], [""Plc5""]]"
p10r_table_57_003,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh104,1200,Cw60 Hw30 Ba5 Ss5,"[{""species"": ""Cw"", ""percent"": 60}, {""species"": ""Hw"", ""percent"": 30}, {""species"": ""Ba"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 5}]",100,20.0,24.0,24.0,24.0,-,21.0,-,-,-,-,,3871,372,372,126 of 183,126 of 183,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvh104"", ""1,200"", ""Cw6"", ""20.0"", ""24.0"", ""24.0"", ""24.0"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""3,871""]","[[""0""], [""Hw3""], [""0""], [""Ba5""], [""Ss5""]]"
p10r_table_57_004,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh104s,1200,Cw75 Hw15 Yc10,"[{""species"": ""Cw"", ""percent"": 75}, {""species"": ""Hw"", ""percent"": 15}, {""species"": ""Yc"", ""percent"": 10}]",100,20.0,24.0,20.0,-,-,21.0,-,10.0,-,-,,2751,372,372,126 of 183,126 of 183,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,4,high,parsed_candidate,not_model_input,,"[""Fvh104s"", ""1,200"", ""Cw7"", ""20.0"", ""24.0"", ""20.0"", ""-"", ""-"", ""21.0"", ""-"", ""10.0"", ""-"", ""-"", ""2,751""]","[[""5""], [""Hw1""], [""5""], [""Yc10""]]"
p10r_table_57_005,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh106,1200,Cw50 Yc25 Hw15 Ss5 Ba5,"[{""species"": ""Cw"", ""percent"": 50}, {""species"": ""Yc"", ""percent"": 25}, {""species"": ""Hw"", ""percent"": 15}, {""species"": ""Ss"", ""percent"": 5}, {""species"": ""Ba"", ""percent"": 5}]",100,24.0,24.0,24.0,32.0,24.0,21.0,10.0,-,-,-,,781,372,372,126 of 183,126 of 183,PDF pages 372-372; Appendix B pages 126 of 183-126 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvh106"", ""1,200"", ""Cw5"", ""24.0"", ""24.0"", ""24.0"", ""32.0"", ""24.0"", ""21.0"", ""10.0"", ""-"", ""-"", ""-"", ""781""]","[[""0""], [""Yc25""], [""Hw1""], [""5""], [""Ss5""], [""Ba5""]]"
p10r_table_57_006,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh108,1200,Ss30 Hw25 Cw20 Dr20 Ba5,"[{""species"": ""Ss"", ""percent"": 30}, {""species"": ""Hw"", ""percent"": 25}, {""species"": ""Cw"", ""percent"": 20}, {""species"": ""Dr"", ""percent"": 20}, {""species"": ""Ba"", ""percent"": 5}]",100,28.0,28.0,24.0,26.0,28.0,-,-,21.0,-,-,,57,372,373,126 of 183,127 of 183,PDF pages 372-373; Appendix B pages 126 of 183-127 of 183; Table 57,10,high,parsed_candidate,not_model_input,,"[""Fvh108"", ""1,200"", ""Ss30"", ""28.0"", ""28.0"", ""24.0"", ""26.0"", ""28.0"", ""-"", ""-"", ""21.0"", ""-"", ""-"", ""57""]","[[""Hw2""], [""5""], [""Cw2""], [""0""], [""Dr20""], [""Ba5""], [""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""B""], [""Are""], [""a""], ["")""]]"
p10r_table_57_007,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvh113,1200,Cw70 Yc15 Hw10 Plc5,"[{""species"": ""Cw"", ""percent"": 70}, {""species"": ""Yc"", ""percent"": 15}, {""species"": ""Hw"", ""percent"": 10}, {""species"": ""Plc"", ""percent"": 5}]",100,16.0,16.0,16.0,16.0,-,21.0,10.0,-,-,-,,508,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvh113"", ""1,200"", ""Cw7"", ""16.0"", ""16.0"", ""16.0"", ""16.0"", ""-"", ""21.0"", ""10.0"", ""-"", ""-"", ""-"", ""508""]","[[""0""], [""Yc15""], [""Hw1""], [""0""], [""Plc5""]]"
p10r_table_57_008,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm101,1200,Hw40 Cw30 Fdc20 Ba5 Ss5,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Fdc"", ""percent"": 20}, {""species"": ""Ba"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 5}]",100,27.7,22.6,35.8,29.1,30.8,1.7,21.0,16.0,-,-,,62618,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,7,high,parsed_candidate,not_model_input,,"[""Fvm101"", ""1,200"", ""Hw4"", ""27.7"", ""22.6"", ""35.8"", ""29.1"", ""30.8"", ""1.7"", ""21.0"", ""16.0"", ""-"", ""-"", ""62,618""]","[[""0""], [""Cw3""], [""0""], [""Fdc2""], [""0""], [""Ba5""], [""Ss5""]]"
p10r_table_57_009,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm101s,1200,Cw85 Hw15,"[{""species"": ""Cw"", ""percent"": 85}, {""species"": ""Hw"", ""percent"": 15}]",100,22.6,27.7,-,-,-,21.0,-,-,-,-,,11015,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,3,high,parsed_candidate,not_model_input,,"[""Fvm101s"", ""1,200"", ""Cw8"", ""22.6"", ""27.7"", ""-"", ""-"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""11,015""]","[[""5""], [""Hw1""], [""5""]]"
p10r_table_57_010,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm103,1200,Cw50 Fdc25 Hw20 Yc5,"[{""species"": ""Cw"", ""percent"": 50}, {""species"": ""Fdc"", ""percent"": 25}, {""species"": ""Hw"", ""percent"": 20}, {""species"": ""Yc"", ""percent"": 5}]",100,16.0,32.2,17.4,16.0,-,21.0,16.0,-,10.0,-,,3659,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm103"", ""1,200"", ""Cw5"", ""16.0"", ""32.2"", ""17.4"", ""16.0"", ""-"", ""21.0"", ""16.0"", ""-"", ""10.0"", ""-"", ""3,659""]","[[""0""], [""Fdc2""], [""5""], [""Hw2""], [""0""], [""Yc5""]]"
p10r_table_57_011,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm104,1200,Hw70 Cw20 Ba5 Ss5,"[{""species"": ""Hw"", ""percent"": 70}, {""species"": ""Cw"", ""percent"": 20}, {""species"": ""Ba"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 5}]",100,26.2,22.5,24.0,24.0,-,-,21.0,-,-,-,,298,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm104"", ""1,200"", ""Hw7"", ""26.2"", ""22.5"", ""24.0"", ""24.0"", ""-"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""298""]","[[""0""], [""Cw2""], [""0""], [""Ba5""], [""Ss5""]]"
p10r_table_57_012,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm105,1200,Cw40 Fdc30 Hw20 Ss10,"[{""species"": ""Cw"", ""percent"": 40}, {""species"": ""Fdc"", ""percent"": 30}, {""species"": ""Hw"", ""percent"": 20}, {""species"": ""Ss"", ""percent"": 10}]",100,24.0,36.0,28.6,32.7,-,21.0,16.0,-,-,-,,10206,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm105"", ""1,200"", ""Cw4"", ""24.0"", ""36.0"", ""28.6"", ""32.7"", ""-"", ""21.0"", ""16.0"", ""-"", ""-"", ""-"", ""10,206""]","[[""0""], [""Fdc3""], [""0""], [""Hw2""], [""0""], [""Ss10""]]"
p10r_table_57_013,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm106,1200,Cw50 Hw40 Ba5 Ss5,"[{""species"": ""Cw"", ""percent"": 50}, {""species"": ""Hw"", ""percent"": 40}, {""species"": ""Ba"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 5}]",100,23.3,25.2,29.1,24.0,-,21.0,-,-,-,-,,125,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm106"", ""1,200"", ""Cw5"", ""23.3"", ""25.2"", ""29.1"", ""24.0"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""125""]","[[""0""], [""Hw4""], [""0""], [""Ba5""], [""Ss5""]]"
