figure_id,series_name,label,year,harvest_m3_per_year,x_pixel,y_pixel
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,99.87577639751552,1022958.0573951434,453.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,101.36645962732919,1022958.0573951434,457.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,102.85714285714286,1022958.0573951434,461.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,104.34782608695652,1022958.0573951434,465.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,105.83850931677019,1022958.0573951434,469.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,107.32919254658385,1022958.0573951434,473.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,108.81987577639752,1022958.0573951434,477.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,110.31055900621118,1022958.0573951434,481.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,111.80124223602483,1022958.0573951434,485.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,113.29192546583852,1022958.0573951434,489.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,114.78260869565217,1022958.0573951434,493.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,116.27329192546584,1022958.0573951434,497.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,117.7639751552795,1022958.0573951434,501.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,119.25465838509317,1022958.0573951434,505.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,120.74534161490683,1022958.0573951434,509.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,122.2360248447205,1022958.0573951434,513.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,123.72670807453416,1022958.0573951434,517.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,125.21739130434781,1022958.0573951434,521.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,126.7080745341615,1022958.0573951434,525.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,128.19875776397515,1022958.0573951434,529.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,129.68944099378882,1022958.0573951434,533.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,131.1801242236025,1022958.0573951434,537.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,132.67080745341616,1022958.0573951434,541.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,134.16149068322983,1022958.0573951434,545.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,135.65217391304347,1022958.0573951434,549.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,137.14285714285714,1022958.0573951434,553.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,138.6335403726708,1022958.0573951434,557.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,140.12422360248448,1022958.0573951434,561.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,141.61490683229815,1022958.0573951434,565.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,143.1055900621118,1022958.0573951434,569.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,144.59627329192546,1022958.0573951434,573.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,146.08695652173913,1022958.0573951434,577.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,147.5776397515528,1022958.0573951434,581.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,149.06832298136646,1022958.0573951434,585.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,150.55900621118013,1022958.0573951434,589.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,152.0496894409938,1022958.0573951434,593.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,153.54037267080744,1022958.0573951434,597.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,155.0310559006211,1022958.0573951434,601.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,156.52173913043478,1022958.0573951434,605.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,158.01242236024845,1022958.0573951434,609.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,159.5031055900621,1022958.0573951434,613.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,160.99378881987576,1022958.0573951434,617.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,162.48447204968946,1022958.0573951434,621.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,163.97515527950313,1022958.0573951434,625.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,165.46583850931677,1022958.0573951434,629.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,166.95652173913044,1022958.0573951434,633.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,168.4472049689441,1022958.0573951434,637.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,169.93788819875775,1022958.0573951434,641.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,171.42857142857142,1022958.0573951434,645.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,172.91925465838509,1022958.0573951434,649.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,174.40993788819878,1022958.0573951434,653.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,175.90062111801242,1022958.0573951434,657.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,177.3913043478261,1022958.0573951434,661.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,178.88198757763976,1022958.0573951434,665.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,180.3726708074534,1022958.0573951434,669.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,181.86335403726707,1022958.0573951434,673.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,183.35403726708074,1022958.0573951434,677.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,184.8447204968944,1022958.0573951434,681.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,186.33540372670805,1022958.0573951434,685.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,187.82608695652175,1022958.0573951434,689.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,189.31677018633542,1022958.0573951434,693.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,190.8074534161491,1022958.0573951434,697.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,192.29813664596273,1022958.0573951434,701.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,193.7888198757764,1022958.0573951434,705.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,195.27950310559007,1022958.0573951434,709.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,196.7701863354037,1022958.0573951434,713.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,198.26086956521738,1022958.0573951434,717.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,199.75155279503105,1022958.0573951434,721.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,201.24223602484474,1022958.0573951434,725.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,202.73291925465838,1022958.0573951434,729.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,204.22360248447205,1022958.0573951434,733.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,205.71428571428572,1022958.0573951434,737.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,207.20496894409936,1022958.0573951434,741.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,208.69565217391303,1022958.0573951434,745.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,210.1863354037267,1022958.0573951434,749.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,211.67701863354037,1022958.0573951434,753.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,213.16770186335404,1022958.0573951434,757.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,214.6583850931677,1022958.0573951434,761.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,216.14906832298138,1022958.0573951434,765.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,217.63975155279505,1022958.0573951434,769.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,219.1304347826087,1022958.0573951434,773.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,220.62111801242236,1022958.0573951434,777.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,222.11180124223603,1022958.0573951434,781.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,223.60248447204967,1022958.0573951434,785.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,225.09316770186334,1022958.0573951434,789.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,226.58385093167703,1022958.0573951434,793.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,228.0745341614907,1022958.0573951434,797.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,229.56521739130434,1022958.0573951434,801.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,231.055900621118,1022958.0573951434,805.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,232.54658385093168,1022958.0573951434,809.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,234.03726708074532,1022958.0573951434,813.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,235.527950310559,1022958.0573951434,817.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,237.01863354037266,1022958.0573951434,821.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,238.50931677018633,1022958.0573951434,825.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,240.0,1022958.0573951434,829.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,241.49068322981367,1022958.0573951434,833.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,242.98136645962734,1022958.0573951434,837.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,244.472049689441,1022958.0573951434,841.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,245.96273291925465,1022958.0573951434,845.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,247.45341614906832,1022958.0573951434,849.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,248.944099378882,1022958.0573951434,853.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,250.43478260869563,1022958.0573951434,857.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,251.92546583850933,1022958.0573951434,861.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,253.416149068323,1022958.0573951434,865.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,254.90683229813666,1022958.0573951434,869.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,256.3975155279503,1022958.0573951434,873.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,257.888198757764,1022958.0573951434,877.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,259.37888198757764,1022958.0573951434,881.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,260.8695652173913,1022958.0573951434,885.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,262.360248447205,1022958.0573951434,889.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,263.8509316770186,1022958.0573951434,893.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,265.3416149068323,1022958.0573951434,897.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,266.832298136646,1022958.0573951434,901.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,268.32298136645966,1022958.0573951434,905.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,269.81366459627327,1022958.0573951434,909.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,271.30434782608694,1022958.0573951434,913.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,272.7950310559006,1022958.0573951434,917.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,274.2857142857143,1022958.0573951434,921.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,275.77639751552795,1022958.0573951434,925.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,277.2670807453416,1022958.0573951434,929.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,278.7577639751553,1022958.0573951434,933.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,280.24844720496895,1022958.0573951434,937.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,281.7391304347826,1022958.0573951434,941.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,283.2298136645963,1022958.0573951434,945.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,284.72049689440996,1022958.0573951434,949.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,286.2111801242236,1022958.0573951434,953.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,287.70186335403724,1022958.0573951434,957.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,289.1925465838509,1022958.0573951434,961.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,290.68322981366464,1022958.0573951434,965.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,292.17391304347825,1022958.0573951434,969.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,293.6645962732919,1022958.0573951434,973.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,295.1552795031056,1022958.0573951434,977.0,781.0
Figure 37,helicopter_operable_land_base_excluded,Helicopter Operable Land Base Excluded,296.64596273291926,1022958.0573951434,981.0,781.0
Figure 38,base_case,MP11 Base Case,2.9813664596273295,1063134.6578366447,193.0,858.0
Figure 38,base_case,MP11 Base Case,4.472049689440993,1063134.6578366447,197.0,858.0
Figure 38,base_case,MP11 Base Case,5.962732919254659,1063134.6578366447,201.0,858.0
Figure 38,base_case,MP11 Base Case,7.453416149068323,1063134.6578366447,205.0,858.0
Figure 38,base_case,MP11 Base Case,8.944099378881987,1063134.6578366447,209.0,858.0
Figure 38,base_case,MP11 Base Case,10.434782608695652,1063134.6578366447,213.0,858.0
Figure 38,base_case,MP11 Base Case,11.925465838509318,1063134.6578366447,217.0,858.0
Figure 38,base_case,MP11 Base Case,13.416149068322982,1063134.6578366447,221.0,858.0
Figure 38,base_case,MP11 Base Case,14.906832298136646,1063134.6578366447,225.0,858.0
Figure 38,base_case,MP11 Base Case,16.39751552795031,1063134.6578366447,229.0,858.0
Figure 38,base_case,MP11 Base Case,17.888198757763973,1063134.6578366447,233.0,858.0
Figure 38,base_case,MP11 Base Case,19.37888198757764,1063134.6578366447,237.0,858.0
Figure 38,base_case,MP11 Base Case,20.869565217391305,1063134.6578366447,241.0,858.0
Figure 38,base_case,MP11 Base Case,22.36024844720497,1063134.6578366447,245.0,858.0
Figure 38,base_case,MP11 Base Case,23.850931677018636,1063134.6578366447,249.0,858.0
Figure 38,base_case,MP11 Base Case,25.341614906832298,1063134.6578366447,253.0,858.0
Figure 38,base_case,MP11 Base Case,26.832298136645964,1063134.6578366447,257.0,858.0
Figure 38,base_case,MP11 Base Case,28.32298136645963,1063134.6578366447,261.0,858.0
Figure 38,base_case,MP11 Base Case,29.81366459627329,1063134.6578366447,265.0,858.0
Figure 38,base_case,MP11 Base Case,31.304347826086953,1063134.6578366447,269.0,858.0
Figure 38,base_case,MP11 Base Case,32.79503105590062,1063134.6578366447,273.0,858.0
Figure 38,base_case,MP11 Base Case,34.285714285714285,1063134.6578366447,277.0,858.0
Figure 38,base_case,MP11 Base Case,35.77639751552795,1063134.6578366447,281.0,858.0
Figure 38,base_case,MP11 Base Case,37.267080745341616,1063134.6578366447,285.0,858.0
Figure 38,base_case,MP11 Base Case,38.75776397515528,1063134.6578366447,289.0,858.0
Figure 38,base_case,MP11 Base Case,40.24844720496894,1063134.6578366447,293.0,858.0
Figure 38,base_case,MP11 Base Case,41.73913043478261,1063134.6578366447,297.0,858.0
Figure 38,base_case,MP11 Base Case,43.22981366459627,1063134.6578366447,301.0,858.0
Figure 38,base_case,MP11 Base Case,44.72049689440994,1063134.6578366447,305.0,858.0
Figure 38,base_case,MP11 Base Case,46.2111801242236,1063134.6578366447,309.0,858.0
Figure 38,base_case,MP11 Base Case,47.70186335403727,1063134.6578366447,313.0,858.0
Figure 38,base_case,MP11 Base Case,49.19254658385093,1063134.6578366447,317.0,858.0
Figure 38,base_case,MP11 Base Case,50.683229813664596,1063134.6578366447,321.0,858.0
Figure 38,base_case,MP11 Base Case,52.17391304347826,1063134.6578366447,325.0,858.0
Figure 38,base_case,MP11 Base Case,53.66459627329193,1063134.6578366447,329.0,858.0
Figure 38,base_case,MP11 Base Case,55.15527950310559,1063134.6578366447,333.0,858.0
Figure 38,base_case,MP11 Base Case,56.64596273291926,1063134.6578366447,337.0,858.0
Figure 38,base_case,MP11 Base Case,58.13664596273292,1063134.6578366447,341.0,858.0
Figure 38,base_case,MP11 Base Case,59.62732919254658,1063134.6578366447,345.0,858.0
Figure 38,base_case,MP11 Base Case,61.11801242236025,1063134.6578366447,349.0,858.0
Figure 38,base_case,MP11 Base Case,62.60869565217391,1063134.6578366447,353.0,858.0
Figure 38,base_case,MP11 Base Case,64.09937888198758,1063134.6578366447,357.0,858.0
Figure 38,base_case,MP11 Base Case,65.59006211180125,1063134.6578366447,361.0,858.0
Figure 38,base_case,MP11 Base Case,67.08074534161491,1063134.6578366447,365.0,858.0
Figure 38,base_case,MP11 Base Case,68.57142857142857,1063134.6578366447,369.0,858.0
Figure 38,base_case,MP11 Base Case,70.06211180124224,1063134.6578366447,373.0,858.0
Figure 38,base_case,MP11 Base Case,71.5527950310559,1063134.6578366447,377.0,858.0
Figure 38,base_case,MP11 Base Case,73.04347826086956,1063134.6578366447,381.0,858.0
Figure 38,base_case,MP11 Base Case,74.53416149068323,1063134.6578366447,385.0,858.0
Figure 38,base_case,MP11 Base Case,76.0248447204969,1063134.6578366447,389.0,858.0
Figure 38,base_case,MP11 Base Case,77.51552795031056,1063134.6578366447,393.0,858.0
Figure 38,base_case,MP11 Base Case,79.00621118012423,1063134.6578366447,397.0,858.0
Figure 38,base_case,MP11 Base Case,80.49689440993788,1063134.6578366447,401.0,858.0
Figure 38,base_case,MP11 Base Case,81.98757763975156,1063134.6578366447,405.0,858.0
Figure 38,base_case,MP11 Base Case,83.47826086956522,1063134.6578366447,409.0,858.0
Figure 38,base_case,MP11 Base Case,84.96894409937887,1063134.6578366447,413.0,858.0
Figure 38,base_case,MP11 Base Case,86.45962732919254,1063134.6578366447,417.0,858.0
Figure 38,base_case,MP11 Base Case,87.95031055900621,1063134.6578366447,421.0,858.0
Figure 38,base_case,MP11 Base Case,89.44099378881988,1063134.6578366447,425.0,858.0
Figure 38,base_case,MP11 Base Case,90.93167701863354,1063134.6578366447,429.0,858.0
Figure 38,base_case,MP11 Base Case,92.4223602484472,1063134.6578366447,433.0,858.0
Figure 38,base_case,MP11 Base Case,93.91304347826087,1063134.6578366447,437.0,858.0
Figure 38,base_case,MP11 Base Case,95.40372670807454,1063134.6578366447,441.0,858.0
Figure 38,base_case,MP11 Base Case,96.8944099378882,1063134.6578366447,445.0,858.0
Figure 38,base_case,MP11 Base Case,98.38509316770185,1063134.6578366447,449.0,858.0
Figure 38,base_case,MP11 Base Case,99.87577639751552,1063134.6578366447,453.0,858.0
Figure 38,base_case,MP11 Base Case,101.36645962732919,1063134.6578366447,457.0,858.0
Figure 38,base_case,MP11 Base Case,102.85714285714286,1063134.6578366447,461.0,858.0
Figure 38,base_case,MP11 Base Case,104.34782608695652,1063134.6578366447,465.0,858.0
Figure 38,base_case,MP11 Base Case,105.83850931677019,1063134.6578366447,469.0,858.0
Figure 38,base_case,MP11 Base Case,107.32919254658385,1063134.6578366447,473.0,858.0
Figure 38,base_case,MP11 Base Case,108.81987577639752,1063134.6578366447,477.0,858.0
Figure 38,base_case,MP11 Base Case,110.31055900621118,1063134.6578366447,481.0,858.0
Figure 38,base_case,MP11 Base Case,111.80124223602483,1063134.6578366447,485.0,858.0
Figure 38,base_case,MP11 Base Case,113.29192546583852,1063134.6578366447,489.0,858.0
Figure 38,base_case,MP11 Base Case,114.78260869565217,1063134.6578366447,493.0,858.0
Figure 38,base_case,MP11 Base Case,116.27329192546584,1063134.6578366447,497.0,858.0
Figure 38,base_case,MP11 Base Case,117.7639751552795,1063134.6578366447,501.0,858.0
Figure 38,base_case,MP11 Base Case,119.25465838509317,1063134.6578366447,505.0,858.0
Figure 38,base_case,MP11 Base Case,120.74534161490683,1063134.6578366447,509.0,858.0
Figure 38,base_case,MP11 Base Case,122.2360248447205,1063134.6578366447,513.0,858.0
Figure 38,base_case,MP11 Base Case,123.72670807453416,1063134.6578366447,517.0,858.0
Figure 38,base_case,MP11 Base Case,125.21739130434781,1063134.6578366447,521.0,858.0
Figure 38,base_case,MP11 Base Case,126.7080745341615,1063134.6578366447,525.0,858.0
Figure 38,base_case,MP11 Base Case,128.19875776397515,1063134.6578366447,529.0,858.0
Figure 38,base_case,MP11 Base Case,129.68944099378882,1063134.6578366447,533.0,858.0
Figure 38,base_case,MP11 Base Case,131.1801242236025,1063134.6578366447,537.0,858.0
Figure 38,base_case,MP11 Base Case,132.67080745341616,1063134.6578366447,541.0,858.0
Figure 38,base_case,MP11 Base Case,134.16149068322983,1063134.6578366447,545.0,858.0
Figure 38,base_case,MP11 Base Case,135.65217391304347,1063134.6578366447,549.0,858.0
Figure 38,base_case,MP11 Base Case,137.14285714285714,1063134.6578366447,553.0,858.0
Figure 38,base_case,MP11 Base Case,138.6335403726708,1063134.6578366447,557.0,858.0
Figure 38,base_case,MP11 Base Case,140.12422360248448,1063134.6578366447,561.0,858.0
Figure 38,base_case,MP11 Base Case,141.61490683229815,1063134.6578366447,565.0,858.0
Figure 38,base_case,MP11 Base Case,143.1055900621118,1063134.6578366447,569.0,858.0
Figure 38,base_case,MP11 Base Case,144.59627329192546,1063134.6578366447,573.0,858.0
Figure 38,base_case,MP11 Base Case,146.08695652173913,1063134.6578366447,577.0,858.0
Figure 38,base_case,MP11 Base Case,147.5776397515528,1063134.6578366447,581.0,858.0
Figure 38,base_case,MP11 Base Case,149.06832298136646,1063134.6578366447,585.0,858.0
Figure 38,base_case,MP11 Base Case,150.55900621118013,1063134.6578366447,589.0,858.0
Figure 38,base_case,MP11 Base Case,152.0496894409938,1063134.6578366447,593.0,858.0
Figure 38,base_case,MP11 Base Case,153.54037267080744,1063134.6578366447,597.0,858.0
Figure 38,base_case,MP11 Base Case,155.0310559006211,1063134.6578366447,601.0,858.0
Figure 38,base_case,MP11 Base Case,156.52173913043478,1063134.6578366447,605.0,858.0
Figure 38,base_case,MP11 Base Case,158.01242236024845,1063134.6578366447,609.0,858.0
Figure 38,base_case,MP11 Base Case,159.5031055900621,1063134.6578366447,613.0,858.0
Figure 38,base_case,MP11 Base Case,160.99378881987576,1063134.6578366447,617.0,858.0
Figure 38,base_case,MP11 Base Case,162.48447204968946,1063134.6578366447,621.0,858.0
Figure 38,base_case,MP11 Base Case,163.97515527950313,1063134.6578366447,625.0,858.0
Figure 38,base_case,MP11 Base Case,165.46583850931677,1063134.6578366447,629.0,858.0
Figure 38,base_case,MP11 Base Case,166.95652173913044,1063134.6578366447,633.0,858.0
Figure 38,base_case,MP11 Base Case,168.4472049689441,1063134.6578366447,637.0,858.0
Figure 38,base_case,MP11 Base Case,169.93788819875775,1063134.6578366447,641.0,858.0
Figure 38,base_case,MP11 Base Case,171.42857142857142,1063134.6578366447,645.0,858.0
Figure 38,base_case,MP11 Base Case,172.91925465838509,1063134.6578366447,649.0,858.0
Figure 38,base_case,MP11 Base Case,174.40993788819878,1063134.6578366447,653.0,858.0
Figure 38,base_case,MP11 Base Case,175.90062111801242,1063134.6578366447,657.0,858.0
Figure 38,base_case,MP11 Base Case,177.3913043478261,1063134.6578366447,661.0,858.0
Figure 38,base_case,MP11 Base Case,178.88198757763976,1063134.6578366447,665.0,858.0
Figure 38,base_case,MP11 Base Case,180.3726708074534,1063134.6578366447,669.0,858.0
Figure 38,base_case,MP11 Base Case,181.86335403726707,1063134.6578366447,673.0,858.0
Figure 38,base_case,MP11 Base Case,183.35403726708074,1063134.6578366447,677.0,858.0
Figure 38,base_case,MP11 Base Case,184.8447204968944,1063134.6578366447,681.0,858.0
Figure 38,base_case,MP11 Base Case,186.33540372670805,1063134.6578366447,685.0,858.0
